2 22 96
2 23 228
2 24 200
2 25 96
2 26 200
2 27 181
2 28 200
2 29 96
2 30 96
3 1 96
3 2 96
3 3 99999
3 4 200
3 5 96
3 6 96
3 7 200
3 8 96
3 9 200
3 10 200
3 11 96
3 12 96
3 13 181
3 14 228
3 15 200
3 16 200
3 17 200
3 18 96
3 19 96
3 20 181
3 21 96
3 22 96
3 23 228
3 24 200
3 25 96
3 26 200
3 27 181
3 28 200
3 29 96
3 30 96
4 1 72
4 2 72
4 3 72
4 4 99999
4 5 72
4 6 72
4 7 80
4 8 72
4 9 80
4 10 80
4 11 72
4 12 72
4 13 70
4 14 110
4 15 80
4 16 80
4 17 80
4 18 72
4 19 72
4 20 70
4 21 72
4 22 72
4 23 110
4 24 80
4 25 72
4 26 80
4 27 70
4 28 80
4 29 72
4 30 72
5 1 96
5 2 96
5 3 96
5 4 200
5 5 99999
5 6 96
5 7 200
5 8 96
5 9 200
5 10 200
5 11 96
5 12 96
5 13 181
5 14 228
5 15 200
5 16 200
5 17 200
5 18 96
5 19 96
5 20 181
5 21 96
5 22 96
5 23 228
5 24 200
5 25 96
5 26 200
5 27 181
5 28 200
5 29 96
5 30 96
6 1 96
6 2 96
6 3 96
6 4 200
6 5 96
6 6 99999
6 7 200
6 8 96
6 9 200
6 10 200
6 11 96
6 12 96
6 13 181
6 14 228
6 15 200
6 16 200
6 17 200
6 18 96
6 19 96
6 20 181
6 21 96
6 22 96
6 23 228
6 24 200
6 25 96
6 26 200
6 27 181
6 28 200
6 29 96
6 30 96
7 1 72
7 2 72
7 3 72
7 4 80
7 5 72
7 6 72
7 7 99999
7 8 72
7 9 80
7 10 80
7 11 72
7 12 72
7 13 70
7 14 110
7 15 80
7 16 80
7 17 80
7 18 72
7 19 72
7 20 70
7 21 72
7 22 72
7 23 110
7 24 80
7 25 72
7 26 80
7 27 70
7 28 80
7 29 72
7 30 72
8 1 96
8 2 96
8 3 96
8 4 200
8 5 96
8 6 96
8 7 200
8 8 99999
8 9 200
8 10 200
8 11 96
8 12 96
8 13 181
8 14 228
8 15 200
8 16 200
8 17 200
8 18 96
8 19 96
8 20 181
8 21 96
8 22 96
8 23 228
8 24 200
8 25 96
8 26 200
8 27 181
8 28 200
8 29 96
8 30 96
9 1 72
9 2 72
9 3 72
9 4 80
9 5 72
9 6 72
9 7 80
9 8 72
9 9 99999
9 10 80
9 11 72
9 12 72
9 13 70
9 14 110
9 15 80
9 16 80
9 17 80
9 18 72
9 19 72
9 20 70
9 21 72
9 22 72
9 23 110
9 24 80
9 25 72
9 26 80
9 27 70
9 28 80
9 29 72
9 30 72
10 1 72
10 2 72
10 3 72
10 4 80
10 5 72
10 6 72
10 7 80
10 8 72
10 9 80
10 10 99999
10 11 72
10 12 72
10 13 70
10 14 110
10 15 80
10 16 80
10 17 80
10 18 72
10 19 72
10 20 70
10 21 72
10 22 72
10 23 110
10 24 80
10 25 72
10 26 80
10 27 70
10 28 80
10 29 72
10 30 72
11 1 96
11 2 96
11 3 96
11 4 200
11 5 96
11 6 96
11 7 200
11 8 96
11 9 200
11 10 200
11 11 99999
11 12 96
11 13 181
11 14 228
11 15 200
11 16 200
11 17 200
11 18 96
11 19 96
11 20 181
11 21 96
11 22 96
11 23 228
11 24 200
11 25 96
11 26 200
11 27 181
11 28 200
11 29 96
11 30 96
12 1 96
12 2 96
12 3 96
12 4 200
12 5 96
12 6 96
12 7 200
12 8 96
12 9 200
12 10 200
12 11 96
12 12 99999
12 13 181
12 14 228
12 15 200
12 16 200
12 17 200
12 18 96
12 19 96
12 20 181
12 21 96
12 22 96
12 23 228
12 24 200
12 25 96
12 26 200
12 27 181
12 28 200
12 29 96
12 30 96
13 1 72
13 2 72
13 3 72
13 4 100
13 5 72
13 6 72
13 7 100
13 8 72
13 9 100
13 10 100
13 11 72
13 12 72
13 13 99999
13 14 130
13 15 100
13 16 100
13 17 100
13 18 72
13 19 72
13 20 70
13 21 72
13 22 72
13 23 130
13 24 100
13 25 72
13 26 100
13 27 70
13 28 100
13 29 72
13 30 72
14 1 72
14 2 72
14 3 72
14 4 80
14 5 72
14 6 72
14 7 80
14 8 72
14 9 80
14 10 80
14 11 72
14 12 72
14 13 70
14 14 99999
14 15 80
14 16 80
14 17 80
14 18 72
14 19 72
14 20 70
14 21 72
14 22 72
14 23 90
14 24 80
14 25 72
14 26 80
14 27 70
14 28 80
14 29 72
14 30 72
15 1 72
15 2 72
15 3 72
15 4 80
15 5 72
15 6 72
15 7 80
15 8 72
15 9 80
15 10 80
15 11 72
15 12 72
15 13 70
15 14 110
15 15 99999
15 16 80
15 17 80
15 18 72
15 19 72
15 20 70
15 21 72
15 22 72
15 23 110
15 24 80
15 25 72
15 26 80
15 27 70
15 28 80
15 29 72
15 30 72
16 1 72
16 2 72
16 3 72
16 4 80
16 5 72
16 6 72
16 7 80
16 8 72
16 9 80
16 10 80
16 11 72
16 12 72
16 13 70
16 14 110
16 15 80
16 16 99999
16 17 80
16 18 72
16 19 72
16 20 70
16 21 72
16 22 72
16 23 110
16 24 80
16 25 72
16 26 80
16 27 70
16 28 80
16 29 72
16 30 72
17 1 72
17 2 72
17 3 72
17 4 80
17 5 72
17 6 72
17 7 80
17 8 72
17 9 80
17 10 80
17 11 72
17 12 72
17 13 70
17 14 110
17 15 80
17 16 80
17 17 99999
17 18 72
17 19 72
17 20 70
17 21 72
17 22 72
17 23 110
17 24 80
17 25 72
17 26 80
17 27 70
17 28 80
17 29 72
17 30 72
18 1 96
18 2 96
18 3 96
18 4 200
18 5 96
18 6 96
18 7 200
18 8 96
18 9 200
18 10 200
18 11 96
18 12 96
18 13 181
18 14 228
18 15 200
18 16 200
18 17 200
18 18 99999
18 19 96
18 20 181
18 21 96
18 22 96
18 23 228
18 24 200
18 25 96
18 26 200
18 27 181
18 28 200
18 29 96
18 30 96
19 1 96
19 2 96
19 3 96
19 4 200
19 5 96
19 6 96
19 7 200
19 8 96
19 9 200
19 10 200
19 11 96
19 12 96
19 13 181
19 14 228
19 15 200
19 16 200
19 17 200
19 18 96
19 19 99999
19 20 181
19 21 96
19 22 96
19 23 228
19 24 200
19 25 96
19 26 200
19 27 181
19 28 200
19 29 96
19 30 96
20 1 72
20 2 72
20 3 72
20 4 100
20 5 72
20 6 72
20 7 100
20 8 72
20 9 100
20 10 100
20 11 72
20 12 72
20 13 70
20 14 130
20 15 100
20 16 100
20 17 100
20 18 72
20 19 72
20 20 99999
20 21 72
20 22 72
20 23 130
20 24 100
20 25 72
20 26 100
20 27 70
20 28 100
20 29 72
20 30 72
21 1 96
21 2 96
21 3 96
21 4 200
21 5 96
21 6 96
21 7 200
21 8 96
21 9 200
21 10 200
21 11 96
21 12 96
21 13 181
21 14 228
21 15 200
21 16 200
21 17 200
21 18 96
21 19 96
21 20 181
21 21 99999
21 22 96
21 23 228
21 24 200
21 25 96
21 26 200
21 27 181
21 28 200
21 29 96
21 30 96
22 1 96
22 2 96
22 3 96
22 4 200
22 5 96
22 6 96
22 7 200
22 8 96
22 9 200
22 10 200
22 11 96
22 12 96
22 13 181
22 14 228
22 15 200
22 16 200
22 17 200
22 18 96
22 19 96
22 20 181
22 21 96
22 22 99999
22 23 228
22 24 200
22 25 96
22 26 200
22 27 181
22 28 200
22 29 96
22 30 96
23 1 72
23 2 72
23 3 72
23 4 80
23 5 72
23 6 72
23 7 80
23 8 72
23 9 80
23 10 80
23 11 72
23 12 72
23 13 70
23 14 90
23 15 80
23 16 80
23 17 80
23 18 72
23 19 72
23 20 70
23 21 72
23 22 72
23 23 99999
23 24 80
23 25 72
23 26 80
23 27 70
23 28 80
23 29 72
23 30 72
24 1 72
24 2 72
24 3 72
24 4 80
24 5 72
24 6 72
24 7 80
24 8 72
24 9 80
24 10 80
24 11 72
24 12 72
24 13 70
24 14 110
24 15 80
24 16 80
24 17 80
24 18 72
24 19 72
24 20 70
24 21 72
24 22 72
24 23 110
24 24 99999
24 25 72
24 26 80
24 27 70
24 28 80
24 29 72
24 30 72
25 1 96
25 2 96
25 3 96
25 4 200
25 5 96
25 6 96
25 7 200
25 8 96
25 9 200
25 10 200
25 11 96
25 12 96
25 13 181
25 14 228
25 15 200
25 16 200
25 17 200
25 18 96
25 19 96
25 20 181
25 21 96
25 22 96
25 23 228
25 24 200
25 25 99999
25 26 200
25 27 181
25 28 200
25 29 96
25 30 96
26 1 72
26 2 72
26 3 72
26 4 80
26 5 72
26 6 72
26 7 80
26 8 72
26 9 80
26 10 80
26 11 72
26 12 72
26 13 70
26 14 110
26 15 80
26 16 80
26 17 80
26 18 72
26 19 72
26 20 70
26 21 72
26 22 72
26 23 110
26 24 80
26 25 72
26 26 99999
26 27 70
26 28 80
26 29 72
26 30 72
27 1 72
27 2 72
27 3 72
27 4 100
27 5 72
27 6 72
27 7 100
27 8 72
27 9 100
27 10 100
27 11 72
27 12 72
27 13 70
27 14 130
27 15 100
27 16 100
27 17 100
27 18 72
27 19 72
27 20 70
27 21 72
27 22 72
27 23 130
27 24 100
27 25 72
27 26 100
27 27 99999
27 28 100
27 29 72
27 30 72
28 1 72
28 2 72
28 3 72
28 4 80
28 5 72
28 6 72
28 7 80
28 8 72
28 9 80
28 10 80
28 11 72
28 12 72
28 13 70
28 14 110
28 15 80
28 16 80
28 17 80
28 18 72
28 19 72
28 20 70
28 21 72
28 22 72
28 23 110
28 24 80
28 25 72
28 26 80
28 27 70
28 28 99999
28 29 72
28 30 72
29 1 96
29 2 96
29 3 96
29 4 200
29 5 96
29 6 96
29 7 200
29 8 96
29 9 200
29 10 200
29 11 96
29 12 96
29 13 181
29 14 228
29 15 200
29 16 200
29 17 200
29 18 96
29 19 96
29 20 181
29 21 96
29 22 96
29 23 228
29 24 200
29 25 96
29 26 200
29 27 181
29 28 200
29 29 99999
29 30 96
30 1 96
30 2 96
30 3 96
30 4 200
30 5 96
30 6 96
30 7 200
30 8 96
30 9 200
30 10 200
30 11 96
30 12 96
30 13 181
30 14 228
30 15 200
30 16 200
30 17 200
30 18 96
30 19 96
30 20 181
30 21 96
30 22 96
30 23 228
30 24 200
30 25 96
30 26 200
30 27 181
30 28 200
30 29 96
30 30 99999
;
