14 7 3
14 8 15
14 9 15
14 10 15
14 11 15
14 12 15
14 13 3
14 14 99999
14 15 3
14 16 3
14 17 3
14 18 3
14 19 15
14 20 15
15 1 15
15 2 3
15 3 3
15 4 15
15 5 3
15 6 15
15 7 3
15 8 15
15 9 15
15 10 15
15 11 15
15 12 15
15 13 3
15 14 3
15 15 99999
15 16 3
15 17 3
15 18 3
15 19 15
15 20 15
16 1 15
16 2 3
16 3 3
16 4 15
16 5 3
16 6 15
16 7 3
16 8 15
16 9 15
16 10 15
16 11 15
16 12 15
16 13 3
16 14 3
16 15 3
16 16 99999
16 17 3
16 18 3
16 19 15
16 20 15
17 1 15
17 2 3
17 3 3
17 4 15
17 5 3
17 6 15
17 7 3
17 8 15
17 9 15
17 10 15
17 11 15
17 12 15
17 13 3
17 14 3
17 15 3
17 16 3
17 17 99999
17 18 3
17 19 15
17 20 15
18 1 15
18 2 3
18 3 3
18 4 15
18 5 3
18 6 15
18 7 3
18 8 15
18 9 15
18 10 15
18 11 15
18 12 15
18 13 3
18 14 3
18 15 3
18 16 3
18 17 3
18 18 99999
18 19 15
18 20 15
19 1 8
19 2 15
19 3 15
19 4 8
19 5 15
19 6 8
19 7 15
19 8 8
19 9 8
19 10 8
19 11 8
19 12 8
19 13 15
19 14 15
19 15 15
19 16 15
19 17 15
19 18 15
19 19 99999
19 20 8
20 1 8
20 2 15
20 3 15
20 4 8
20 5 15
20 6 8
20 7 15
20 8 8
20 9 8
20 10 8
20 11 8
20 12 8
20 13 15
20 14 15
20 15 15
20 16 15
20 17 15
20 18 15
20 19 8
20 20 99999
;
