3 27 3
3 28 8
3 29 3
3 30 15
3 31 15
3 32 3
3 33 8
3 34 15
3 35 15
3 36 3
3 37 8
3 38 3
3 39 15
3 40 8
3 41 15
3 42 15
3 43 3
3 44 3
3 45 15
3 46 15
3 47 3
3 48 8
3 49 15
3 50 3
4 1 15
4 2 15
4 3 15
4 4 99999
4 5 8
4 6 15
4 7 3
4 8 8
4 9 8
4 10 3
4 11 3
4 12 8
4 13 8
4 14 3
4 15 3
4 16 15
4 17 15
4 18 8
4 19 8
4 20 15
4 21 15
4 22 3
4 23 8
4 24 8
4 25 8
4 26 3
4 27 3
4 28 8
4 29 3
4 30 15
4 31 15
4 32 3
4 33 8
4 34 15
4 35 15
4 36 3
4 37 8
4 38 3
4 39 15
4 40 8
4 41 15
4 42 15
4 43 3
4 44 3
4 45 15
4 46 15
4 47 3
4 48 8
4 49 15
4 50 3
5 1 8
5 2 8
5 3 8
5 4 8
5 5 99999
5 6 15
5 7 3
5 8 8
5 9 8
5 10 3
5 11 3
5 12 8
5 13 8
5 14 3
5 15 3
5 16 15
5 17 15
5 18 8
5 19 8
5 20 15
5 21 15
5 22 3
5 23 8
5 24 8
5 25 8
5 26 3
5 27 3
5 28 8
5 29 3
5 30 15
5 31 15
5 32 3
5 33 8
5 34 15
5 35 15
5 36 3
5 37 8
5 38 3
5 39 15
5 40 8
5 41 15
5 42 15
5 43 3
5 44 3
5 45 15
5 46 15
5 47 3
5 48 8
5 49 15
5 50 3
6 1 15
6 2 15
6 3 15
6 4 15
6 5 15
6 6 99999
6 7 3
6 8 8
6 9 8
6 10 3
6 11 3
6 12 8
6 13 8
6 14 3
6 15 3
6 16 15
6 17 15
6 18 8
6 19 8
6 20 15
6 21 15
6 22 3
6 23 8
6 24 8
6 25 8
6 26 3
6 27 3
6 28 8
6 29 3
6 30 15
6 31 15
6 32 3
6 33 8
6 34 15
6 35 15
6 36 3
6 37 8
6 38 3
6 39 15
6 40 8
6 41 15
6 42 15
6 43 3
6 44 3
6 45 15
6 46 15
6 47 3
6 48 8
6 49 15
6 50 3
7 1 3
7 2 3
7 3 3
7 4 3
7 5 3
7 6 3
7 7 99999
7 8 8
7 9 8
7 10 3
7 11 3
7 12 8
7 13 8
7 14 3
7 15 3
7 16 15
7 17 15
7 18 8
7 19 8
7 20 15
7 21 15
7 22 3
7 23 8
7 24 8
7 25 8
7 26 3
7 27 3
7 28 8
7 29 3
7 30 15
7 31 15
7 32 3
7 33 8
7 34 15
7 35 15
7 36 3
7 37 8
7 38 3
7 39 15
7 40 8
7 41 15
7 42 15
7 43 3
7 44 3
7 45 15
7 46 15
7 47 3
7 48 8
7 49 15
7 50 3
8 1 8
8 2 8
8 3 8
8 4 8
8 5 8
8 6 8
8 7 8
8 8 99999
8 9 8
8 10 3
8 11 3
8 12 8
8 13 8
8 14 3
8 15 3
8 16 15
8 17 15
8 18 8
8 19 8
8 20 15
8 21 15
8 22 3
8 23 8
8 24 8
8 25 8
8 26 3
8 27 3
8 28 8
8 29 3
8 30 15
8 31 15
8 32 3
8 33 8
8 34 15
8 35 15
8 36 3
8 37 8
8 38 3
8 39 15
8 40 8
8 41 15
8 42 15
8 43 3
8 44 3
8 45 15
8 46 15
8 47 3
8 48 8
8 49 15
8 50 3
9 1 8
9 2 8
9 3 8
9 4 8
9 5 8
9 6 8
9 7 8
9 8 8
9 9 99999
9 10 3
9 11 3
9 12 8
9 13 8
9 14 3
9 15 3
9 16 15
9 17 15
9 18 8
9 19 8
9 20 15
9 21 15
9 22 3
9 23 8
9 24 8
9 25 8
9 26 3
9 27 3
9 28 8
9 29 3
9 30 15
9 31 15
9 32 3
9 33 8
9 34 15
9 35 15
9 36 3
9 37 8
9 38 3
9 39 15
9 40 8
9 41 15
9 42 15
9 43 3
9 44 3
9 45 15
9 46 15
9 47 3
9 48 8
9 49 15
9 50 3
10 1 3
10 2 3
10 3 3
10 4 3
10 5 3
10 6 3
10 7 3
10 8 3
10 9 3
10 10 99999
10 11 3
10 12 8
10 13 8
10 14 3
10 15 3
10 16 15
10 17 15
10 18 8
10 19 8
10 20 15
10 21 15
10 22 3
10 23 8
10 24 8
10 25 8
10 26 3
10 27 3
10 28 8
10 29 3
10 30 15
10 31 15
10 32 3
10 33 8
10 34 15
10 35 15
10 36 3
10 37 8
10 38 3
10 39 15
10 40 8
10 41 15
10 42 15
10 43 3
10 44 3
10 45 15
10 46 15
10 47 3
10 48 8
10 49 15
10 50 3
11 1 3
11 2 3
11 3 3
11 4 3
11 5 3
11 6 3
11 7 3
11 8 3
11 9 3
11 10 3
11 11 99999
11 12 8
11 13 8
11 14 3
11 15 3
11 16 15
11 17 15
11 18 8
11 19 8
11 20 15
11 21 15
11 22 3
11 23 8
11 24 8
11 25 8
11 26 3
11 27 3
11 28 8
11 29 3
11 30 15
11 31 15
11 32 3
11 33 8
11 34 15
11 35 15
11 36 3
11 37 8
11 38 3
11 39 15
11 40 8
11 41 15
11 42 15
11 43 3
11 44 3
11 45 15
11 46 15
11 47 3
11 48 8
11 49 15
11 50 3
12 1 8
12 2 8
12 3 8
12 4 8
12 5 8
12 6 8
12 7 8
12 8 8
12 9 8
12 10 8
12 11 8
12 12 99999
12 13 8
12 14 3
12 15 3
12 16 15
12 17 15
12 18 8
12 19 8
12 20 15
12 21 15
12 22 3
12 23 8
12 24 8
12 25 8
12 26 3
12 27 3
12 28 8
12 29 3
12 30 15
12 31 15
12 32 3
12 33 8
12 34 15
12 35 15
12 36 3
12 37 8
12 38 3
12 39 15
12 40 8
12 41 15
12 42 15
12 43 3
12 44 3
12 45 15
12 46 15
12 47 3
12 48 8
12 49 15
12 50 3
13 1 8
13 2 8
13 3 8
13 4 8
13 5 8
13 6 8
13 7 8
13 8 8
13 9 8
13 10 8
13 11 8
13 12 8
13 13 99999
13 14 3
13 15 3
13 16 15
13 17 15
13 18 8
13 19 8
13 20 15
13 21 15
13 22 3
13 23 8
13 24 8
13 25 8
13 26 3
13 27 3
13 28 8
13 29 3
13 30 15
13 31 15
13 32 3
13 33 8
13 34 15
13 35 15
13 36 3
13 37 8
13 38 3
13 39 15
13 40 8
13 41 15
13 42 15
13 43 3
13 44 3
13 45 15
13 46 15
13 47 3
13 48 8
13 49 15
13 50 3
14 1 3
14 2 3
14 3 3
14 4 3
14 5 3
14 6 3
14 7 3
14 8 3
14 9 3
14 10 3
14 11 3
14 12 3
14 13 3
14 14 99999
14 15 3
14 16 15
14 17 15
14 18 8
14 19 8
14 20 15
14 21 15
14 22 3
14 23 8
14 24 8
14 25 8
14 26 3
14 27 3
14 28 8
14 29 3
14 30 15
14 31 15
14 32 3
14 33 8
14 34 15
14 35 15
14 36 3
14 37 8
14 38 3
14 39 15
14 40 8
14 41 15
14 42 15
14 43 3
14 44 3
14 45 15
14 46 15
14 47 3
14 48 8
14 49 15
14 50 3
15 1 3
15 2 3
15 3 3
15 4 3
15 5 3
15 6 3
15 7 3
15 8 3
15 9 3
15 10 3
15 11 3
15 12 3
15 13 3
15 14 3
15 15 99999
15 16 15
15 17 15
15 18 8
15 19 8
15 20 15
15 21 15
15 22 3
15 23 8
15 24 8
15 25 8
15 26 3
15 27 3
15 28 8
15 29 3
15 30 15
15 31 15
15 32 3
15 33 8
15 34 15
15 35 15
15 36 3
15 37 8
15 38 3
15 39 15
15 40 8
15 41 15
15 42 15
15 43 3
15 44 3
15 45 15
15 46 15
15 47 3
15 48 8
15 49 15
15 50 3
16 1 15
16 2 15
16 3 15
16 4 15
16 5 15
16 6 15
16 7 15
16 8 15
16 9 15
16 10 15
16 11 15
16 12 15
16 13 15
16 14 15
16 15 15
16 16 99999
16 17 15
16 18 8
16 19 8
16 20 15
16 21 15
16 22 3
16 23 8
16 24 8
16 25 8
16 26 3
16 27 3
16 28 8
16 29 3
16 30 15
16 31 15
16 32 3
16 33 8
16 34 15
16 35 15
16 36 3
16 37 8
16 38 3
16 39 15
16 40 8
16 41 15
16 42 15
16 43 3
16 44 3
16 45 15
16 46 15
16 47 3
16 48 8
16 49 15
16 50 3
17 1 15
17 2 15
17 3 15
17 4 15
17 5 15
17 6 15
17 7 15
17 8 15
17 9 15
17 10 15
17 11 15
17 12 15
17 13 15
17 14 15
17 15 15
17 16 15
17 17 99999
17 18 8
17 19 8
17 20 15
17 21 15
17 22 3
17 23 8
17 24 8
17 25 8
17 26 3
17 27 3
17 28 8
17 29 3
17 30 15
17 31 15
17 32 3
17 33 8
17 34 15
17 35 15
17 36 3
17 37 8
17 38 3
17 39 15
17 40 8
17 41 15
17 42 15
17 43 3
17 44 3
17 45 15
17 46 15
17 47 3
17 48 8
17 49 15
17 50 3
18 1 8
18 2 8
18 3 8
18 4 8
18 5 8
18 6 8
18 7 8
18 8 8
18 9 8
18 10 8
18 11 8
18 12 8
18 13 8
18 14 8
18 15 8
18 16 8
18 17 8
18 18 99999
18 19 8
18 20 15
18 21 15
18 22 3
18 23 8
18 24 8
18 25 8
18 26 3
18 27 3
18 28 8
18 29 3
18 30 15
18 31 15
18 32 3
18 33 8
18 34 15
18 35 15
18 36 3
18 37 8
18 38 3
18 39 15
18 40 8
18 41 15
18 42 15
18 43 3
18 44 3
18 45 15
18 46 15
18 47 3
18 48 8
18 49 15
18 50 3
19 1 8
19 2 8
19 3 8
19 4 8
19 5 8
19 6 8
19 7 8
19 8 8
19 9 8
19 10 8
19 11 8
19 12 8
19 13 8
19 14 8
19 15 8
19 16 8
19 17 8
19 18 8
19 19 99999
19 20 15
19 21 15
19 22 3
19 23 8
19 24 8
19 25 8
19 26 3
19 27 3
19 28 8
19 29 3
19 30 15
19 31 15
19 32 3
19 33 8
19 34 15
19 35 15
19 36 3
19 37 8
19 38 3
19 39 15
19 40 8
19 41 15
19 42 15
19 43 3
19 44 3
19 45 15
19 46 15
19 47 3
19 48 8
19 49 15
19 50 3
20 1 15
20 2 15
20 3 15
20 4 15
20 5 15
20 6 15
20 7 15
20 8 15
20 9 15
20 10 15
20 11 15
20 12 15
20 13 15
20 14 15
20 15 15
20 16 15
20 17 15
20 18 15
20 19 15
20 20 99999
20 21 15
20 22 3
20 23 8
20 24 8
20 25 8
20 26 3
20 27 3
20 28 8
20 29 3
20 30 15
20 31 15
20 32 3
20 33 8
20 34 15
20 35 15
20 36 3
20 37 8
20 38 3
20 39 15
20 40 8
20 41 15
20 42 15
20 43 3
20 44 3
20 45 15
20 46 15
20 47 3
20 48 8
20 49 15
20 50 3
21 1 15
21 2 15
21 3 15
21 4 15
21 5 15
21 6 15
21 7 15
21 8 15
21 9 15
21 10 15
21 11 15
21 12 15
21 13 15
21 14 15
21 15 15
21 16 15
21 17 15
21 18 15
21 19 15
21 20 15
21 21 99999
21 22 3
21 23 8
21 24 8
21 25 8
21 26 3
21 27 3
21 28 8
21 29 3
21 30 15
21 31 15
21 32 3
21 33 8
21 34 15
21 35 15
21 36 3
21 37 8
21 38 3
21 39 15
21 40 8
21 41 15
21 42 15
21 43 3
21 44 3
21 45 15
21 46 15
21 47 3
21 48 8
21 49 15
21 50 3
22 1 3
22 2 3
22 3 3
22 4 3
22 5 3
22 6 3
22 7 3
22 8 3
22 9 3
22 10 3
22 11 3
22 12 3
22 13 3
22 14 3
22 15 3
22 16 3
22 17 3
22 18 3
22 19 3
22 20 3
22 21 3
22 22 99999
22 23 8
22 24 8
22 25 8
22 26 3
22 27 3
22 28 8
22 29 3
22 30 15
22 31 15
22 32 3
22 33 8
22 34 15
22 35 15
22 36 3
22 37 8
22 38 3
22 39 15
22 40 8
22 41 15
22 42 15
22 43 3
22 44 3
22 45 15
22 46 15
22 47 3
22 48 8
22 49 15
22 50 3
23 1 8
23 2 8
23 3 8
23 4 8
23 5 8
23 6 8
23 7 8
23 8 8
23 9 8
23 10 8
23 11 8
23 12 8
23 13 8
23 14 8
23 15 8
23 16 8
23 17 8
23 18 8
23 19 8
23 20 8
23 21 8
23 22 8
23 23 99999
23 24 8
23 25 8
23 26 3
23 27 3
23 28 8
23 29 3
23 30 15
23 31 15
23 32 3
23 33 8
23 34 15
23 35 15
23 36 3
23 37 8
23 38 3
23 39 15
23 40 8
23 41 15
23 42 15
23 43 3
23 44 3
23 45 15
23 46 15
23 47 3
23 48 8
23 49 15
23 50 3
24 1 8
24 2 8
24 3 8
24 4 8
24 5 8
24 6 8
24 7 8
24 8 8
24 9 8
24 10 8
24 11 8
24 12 8
24 13 8
24 14 8
24 15 8
24 16 8
24 17 8
24 18 8
24 19 8
24 20 8
24 21 8
24 22 8
24 23 8
24 24 99999
24 25 8
24 26 3
24 27 3
24 28 8
24 29 3
24 30 15
24 31 15
24 32 3
24 33 8
24 34 15
24 35 15
24 36 3
24 37 8
24 38 3
24 39 15
24 40 8
24 41 15
24 42 15
24 43 3
24 44 3
24 45 15
24 46 15
24 47 3
24 48 8
24 49 15
24 50 3
25 1 8
25 2 8
25 3 8
25 4 8
25 5 8
25 6 8
25 7 8
25 8 8
25 9 8
25 10 8
25 11 8
25 12 8
25 13 8
25 14 8
25 15 8
25 16 8
25 17 8
25 18 8
25 19 8
25 20 8
25 21 8
25 22 8
25 23 8
25 24 8
25 25 99999
25 26 3
25 27 3
25 28 8
25 29 3
25 30 15
25 31 15
25 32 3
25 33 8
25 34 15
25 35 15
25 36 3
25 37 8
25 38 3
25 39 15
25 40 8
25 41 15
25 42 15
25 43 3
25 44 3
25 45 15
25 46 15
25 47 3
25 48 8
25 49 15
25 50 3
26 1 3
26 2 3
26 3 3
26 4 3
26 5 3
26 6 3
26 7 3
26 8 3
26 9 3
26 10 3
26 11 3
26 12 3
26 13 3
26 14 3
26 15 3
26 16 3
26 17 3
26 18 3
26 19 3
26 20 3
26 21 3
26 22 3
26 23 3
26 24 3
26 25 3
26 26 99999
26 27 3
26 28 8
26 29 3
26 30 15
26 31 15
26 32 3
26 33 8
26 34 15
26 35 15
26 36 3
26 37 8
26 38 3
26 39 15
26 40 8
26 41 15
26 42 15
26 43 3
26 44 3
26 45 15
26 46 15
26 47 3
26 48 8
26 49 15
26 50 3
27 1 3
27 2 3
27 3 3
27 4 3
27 5 3
27 6 3
27 7 3
27 8 3
27 9 3
27 10 3
27 11 3
27 12 3
27 13 3
27 14 3
27 15 3
27 16 3
27 17 3
27 18 3
27 19 3
27 20 3
27 21 3
27 22 3
27 23 3
27 24 3
27 25 3
27 26 3
27 27 99999
27 28 8
27 29 3
27 30 15
27 31 15
27 32 3
27 33 8
27 34 15
27 35 15
27 36 3
27 37 8
27 38 3
27 39 15
27 40 8
27 41 15
27 42 15
27 43 3
27 44 3
27 45 15
27 46 15
27 47 3
27 48 8
27 49 15
27 50 3
28 1 8
28 2 8
28 3 8
28 4 8
28 5 8
28 6 8
28 7 8
28 8 8
28 9 8
28 10 8
28 11 8
28 12 8
28 13 8
28 14 8
28 15 8
28 16 8
28 17 8
28 18 8
28 19 8
28 20 8
28 21 8
28 22 8
28 23 8
28 24 8
28 25 8
28 26 8
28 27 8
28 28 99999
28 29 3
28 30 15
28 31 15
28 32 3
28 33 8
28 34 15
28 35 15
28 36 3
28 37 8
28 38 3
28 39 15
28 40 8
28 41 15
28 42 15
28 43 3
28 44 3
28 45 15
28 46 15
28 47 3
28 48 8
28 49 15
28 50 3
29 1 3
29 2 3
29 3 3
29 4 3
29 5 3
29 6 3
29 7 3
29 8 3
29 9 3
29 10 3
29 11 3
29 12 3
29 13 3
29 14 3
29 15 3
29 16 3
29 17 3
29 18 3
29 19 3
29 20 3
29 21 3
29 22 3
29 23 3
29 24 3
29 25 3
29 26 3
29 27 3
29 28 3
29 29 99999
29 30 15
29 31 15
29 32 3
29 33 8
29 34 15
29 35 15
29 36 3
29 37 8
29 38 3
29 39 15
29 40 8
29 41 15
29 42 15
29 43 3
29 44 3
29 45 15
29 46 15
29 47 3
29 48 8
29 49 15
29 50 3
30 1 15
30 2 15
30 3 15
30 4 15
30 5 15
30 6 15
30 7 15
30 8 15
30 9 15
30 10 15
30 11 15
30 12 15
30 13 15
30 14 15
30 15 15
30 16 15
30 17 15
30 18 15
30 19 15
30 20 15
30 21 15
30 22 15
30 23 15
30 24 15
30 25 15
30 26 15
30 27 15
30 28 15
30 29 15
30 30 99999
30 31 15
30 32 3
30 33 8
30 34 15
30 35 15
30 36 3
30 37 8
30 38 3
30 39 15
30 40 8
30 41 15
30 42 15
30 43 3
30 44 3
30 45 15
30 46 15
30 47 3
30 48 8
30 49 15
30 50 3
31 1 15
31 2 15
31 3 15
31 4 15
31 5 15
31 6 15
31 7 15
31 8 15
31 9 15
31 10 15
31 11 15
31 12 15
31 13 15
31 14 15
31 15 15
31 16 15
31 17 15
31 18 15
31 19 15
31 20 15
31 21 15
31 22 15
31 23 15
31 24 15
31 25 15
31 26 15
31 27 15
31 28 15
31 29 15
31 30 15
31 31 99999
31 32 3
31 33 8
31 34 15
31 35 15
31 36 3
31 37 8
31 38 3
31 39 15
31 40 8
31 41 15
31 42 15
31 43 3
31 44 3
31 45 15
31 46 15
31 47 3
31 48 8
31 49 15
31 50 3
32 1 3
32 2 3
32 3 3
32 4 3
32 5 3
32 6 3
32 7 3
32 8 3
32 9 3
32 10 3
32 11 3
32 12 3
32 13 3
32 14 3
32 15 3
32 16 3
32 17 3
32 18 3
32 19 3
32 20 3
32 21 3
32 22 3
32 23 3
32 24 3
32 25 3
32 26 3
32 27 3
32 28 3
32 29 3
32 30 3
32 31 3
32 32 99999
32 33 8
32 34 15
32 35 15
32 36 3
32 37 8
32 38 3
32 39 15
32 40 8
32 41 15
32 42 15
32 43 3
32 44 3
32 45 15
32 46 15
32 47 3
32 48 8
32 49 15
32 50 3
33 1 8
33 2 8
33 3 8
33 4 8
33 5 8
33 6 8
33 7 8
33 8 8
33 9 8
33 10 8
33 11 8
33 12 8
33 13 8
33 14 8
33 15 8
33 16 8
33 17 8
33 18 8
33 19 8
33 20 8
33 21 8
33 22 8
33 23 8
33 24 8
33 25 8
33 26 8
33 27 8
33 28 8
33 29 8
33 30 8
33 31 8
33 32 8
33 33 99999
33 34 15
33 35 15
33 36 3
33 37 8
33 38 3
33 39 15
33 40 8
33 41 15
33 42 15
33 43 3
33 44 3
33 45 15
33 46 15
33 47 3
33 48 8
33 49 15
33 50 3
34 1 15
34 2 15
34 3 15
34 4 15
34 5 15
34 6 15
34 7 15
34 8 15
34 9 15
34 10 15
34 11 15
34 12 15
34 13 15
34 14 15
34 15 15
34 16 15
34 17 15
34 18 15
34 19 15
34 20 15
34 21 15
34 22 15
34 23 15
34 24 15
34 25 15
34 26 15
34 27 15
34 28 15
34 29 15
34 30 15
34 31 15
34 32 15
34 33 15
34 34 99999
34 35 15
34 36 3
34 37 8
34 38 3
34 39 15
34 40 8
34 41 15
34 42 15
34 43 3
34 44 3
34 45 15
34 46 15
34 47 3
34 48 8
34 49 15
34 50 3
35 1 15
35 2 15
35 3 15
35 4 15
35 5 15
35 6 15
35 7 15
35 8 15
35 9 15
35 10 15
35 11 15
35 12 15
35 13 15
35 14 15
35 15 15
35 16 15
35 17 15
35 18 15
35 19 15
35 20 15
35 21 15
35 22 15
35 23 15
35 24 15
35 25 15
35 26 15
35 27 15
35 28 15
35 29 15
35 30 15
35 31 15
35 32 15
35 33 15
35 34 15
35 35 99999
35 36 3
35 37 8
35 38 3
35 39 15
35 40 8
35 41 15
35 42 15
35 43 3
35 44 3
35 45 15
35 46 15
35 47 3
35 48 8
35 49 15
35 50 3
36 1 3
36 2 3
36 3 3
36 4 3
36 5 3
36 6 3
36 7 3
36 8 3
36 9 3
36 10 3
36 11 3
36 12 3
36 13 3
36 14 3
36 15 3
36 16 3
36 17 3
36 18 3
36 19 3
36 20 3
36 21 3
36 22 3
36 23 3
36 24 3
36 25 3
36 26 3
36 27 3
36 28 3
36 29 3
36 30 3
36 31 3
36 32 3
36 33 3
36 34 3
36 35 3
36 36 99999
36 37 8
36 38 3
36 39 15
36 40 8
36 41 15
36 42 15
36 43 3
36 44 3
36 45 15
36 46 15
36 47 3
36 48 8
36 49 15
36 50 3
37 1 8
37 2 8
37 3 8
37 4 8
37 5 8
37 6 8
37 7 8
37 8 8
37 9 8
37 10 8
37 11 8
37 12 8
37 13 8
37 14 8
37 15 8
37 16 8
37 17 8
37 18 8
37 19 8
37 20 8
37 21 8
37 22 8
37 23 8
37 24 8
37 25 8
37 26 8
37 27 8
37 28 8
37 29 8
37 30 8
37 31 8
37 32 8
37 33 8
37 34 8
37 35 8
37 36 8
37 37 99999
37 38 3
37 39 15
37 40 8
37 41 15
37 42 15
37 43 3
37 44 3
37 45 15
37 46 15
37 47 3
37 48 8
37 49 15
37 50 3
38 1 3
38 2 3
38 3 3
38 4 3
38 5 3
38 6 3
38 7 3
38 8 3
38 9 3
38 10 3
38 11 3
38 12 3
38 13 3
38 14 3
38 15 3
38 16 3
38 17 3
38 18 3
38 19 3
38 20 3
38 21 3
38 22 3
38 23 3
38 24 3
38 25 3
38 26 3
38 27 3
38 28 3
38 29 3
38 30 3
38 31 3
38 32 3
38 33 3
38 34 3
38 35 3
38 36 3
38 37 3
38 38 99999
38 39 15
38 40 8
38 41 15
38 42 15
38 43 3
38 44 3
38 45 15
38 46 15
38 47 3
38 48 8
38 49 15
38 50 3
39 1 15
39 2 15
39 3 15
39 4 15
39 5 15
39 6 15
39 7 15
39 8 15
39 9 15
39 10 15
39 11 15
39 12 15
39 13 15
39 14 15
39 15 15
39 16 15
39 17 15
39 18 15
39 19 15
39 20 15
39 21 15
39 22 15
39 23 15
39 24 15
39 25 15
39 26 15
39 27 15
39 28 15
39 29 15
39 30 15
39 31 15
39 32 15
39 33 15
39 34 15
39 35 15
39 36 15
39 37 15
39 38 15
39 39 99999
39 40 8
39 41 15
39 42 15
39 43 3
39 44 3
39 45 15
39 46 15
39 47 3
39 48 8
39 49 15
39 50 3
40 1 8
40 2 8
40 3 8
40 4 8
40 5 8
40 6 8
40 7 8
40 8 8
40 9 8
40 10 8
40 11 8
40 12 8
40 13 8
40 14 8
40 15 8
40 16 8
40 17 8
40 18 8
40 19 8
40 20 8
40 21 8
40 22 8
40 23 8
40 24 8
40 25 8
40 26 8
40 27 8
40 28 8
40 29 8
40 30 8
40 31 8
40 32 8
40 33 8
40 34 8
40 35 8
40 36 8
40 37 8
40 38 8
40 39 8
40 40 99999
40 41 15
40 42 15
40 43 3
40 44 3
40 45 15
40 46 15
40 47 3
40 48 8
40 49 15
40 50 3
41 1 15
41 2 15
41 3 15
41 4 15
41 5 15
41 6 15
41 7 15
41 8 15
41 9 15
41 10 15
41 11 15
41 12 15
41 13 15
41 14 15
41 15 15
41 16 15
41 17 15
41 18 15
41 19 15
41 20 15
41 21 15
41 22 15
41 23 15
41 24 15
41 25 15
41 26 15
41 27 15
41 28 15
41 29 15
41 30 15
41 31 15
41 32 15
41 33 15
41 34 15
41 35 15
41 36 15
41 37 15
41 38 15
41 39 15
41 40 15
41 41 99999
41 42 15
41 43 3
41 44 3
41 45 15
41 46 15
41 47 3
41 48 8
41 49 15
41 50 3
42 1 15
42 2 15
42 3 15
42 4 15
42 5 15
42 6 15
42 7 15
42 8 15
42 9 15
42 10 15
42 11 15
42 12 15
42 13 15
42 14 15
42 15 15
42 16 15
42 17 15
42 18 15
42 19 15
42 20 15
42 21 15
42 22 15
42 23 15
42 24 15
42 25 15
42 26 15
42 27 15
42 28 15
42 29 15
42 30 15
